NOMBRE DEL INDICADOR,variable,value,año,mes
Morosidad de Cartera Productiva,BANCOS PRIVADOS PEQUEÑOS,1.61280193,2022,8
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS PEQUEÑOS,8.2030628,2022,8
Morosidad de Cartera de Consumo,TOTAL BANCOS PRIVADOS,3.1111368600000002,2022,8
Morosidad de Cartera de Vivienda,TOTAL BANCOS PRIVADOS,3.66298755,2022,8
Morosidad de Cartera Productiva,TOTAL BANCOS PRIVADOS,0.9302572699999999,2022,8
Morosidad de Cartera de Microcrédito,TOTAL BANCOS PRIVADOS,4.69791382,2022,8
Morosidad de Cartera de Consumo,BANCOS PRIVADOS COMERCIALES,4.1943003999999995,2022,8
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS COMERCIALES,3.15807287,2022,8
Morosidad de Cartera Productiva,BANCOS PRIVADOS COMERCIALES,0.12785797,2022,8
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS COMERCIALES,6.06231348,2022,8
Morosidad de Cartera de Consumo,BANCOS PRIVADOS CONSUMO,3.57847204,2022,8
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS CONSUMO,2.39931487,2022,8
Morosidad de Cartera Productiva,BANCOS PRIVADOS CONSUMO,1.8960132,2022,8
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS CONSUMO,11.098355549999999,2022,8
Morosidad de Cartera de Consumo,BANCOS PRIVADOS VIVIENDA,0,2022,8
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS VIVIENDA,0,2022,8
Morosidad de Cartera Productiva,BANCOS PRIVADOS VIVIENDA,0,2022,8
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS VIVIENDA,0,2022,8
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MICROCRÉDITO,12.65028543,2022,8
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MICROCRÉDITO,0,2022,8
Morosidad de Cartera Productiva,BANCOS PRIVADOS MICROCRÉDITO,0,2022,8
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MICROCRÉDITO,8.97868604,2022,8
Morosidad de Cartera de Consumo,BANCA MÚLTIPLE,2.96288128,2022,8
Morosidad de Cartera de Vivienda,BANCA MÚLTIPLE,3.76338913,2022,8
Morosidad de Cartera Productiva,BANCA MÚLTIPLE,1.07173869,2022,8
Morosidad de Cartera de Microcrédito,BANCA MÚLTIPLE,4.30482352,2022,8
Morosidad de Cartera de Consumo,BP GUAYAQUIL,1.50603242,2022,9
Morosidad de Cartera de Vivienda,BP GUAYAQUIL,1.0883857000000001,2022,9
Morosidad de Cartera Productiva,BP GUAYAQUIL,0.9377630499999999,2022,9
Morosidad de Cartera de Microcrédito,BP GUAYAQUIL,3.00596797,2022,9
Morosidad de Cartera de Consumo,BP PACIFICO,3.82166424,2022,9
Morosidad de Cartera de Vivienda,BP PACIFICO,5.54644687,2022,9
Morosidad de Cartera Productiva,BP PACIFICO,1.97854491,2022,9
Morosidad de Cartera de Microcrédito,BP PACIFICO,24.4751401,2022,9
Morosidad de Cartera de Consumo,BP PICHINCHA,2.36938169,2022,9
Morosidad de Cartera de Vivienda,BP PICHINCHA,3.95424339,2022,9
Morosidad de Cartera Productiva,BP PICHINCHA,1.4226121600000001,2022,9
Morosidad de Cartera de Microcrédito,BP PICHINCHA,4.23748575,2022,9
Morosidad de Cartera de Consumo,BP PRODUBANCO,3.39146457,2022,9
Morosidad de Cartera de Vivienda,BP PRODUBANCO,2.32635316,2022,9
Morosidad de Cartera Productiva,BP PRODUBANCO,0.57916384,2022,9
Morosidad de Cartera de Microcrédito,BP PRODUBANCO,3.6012075400000003,2022,9
Morosidad de Cartera de Consumo,BANCOS PRIVADOS GRANDES,2.69545757,2022,9
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS GRANDES,3.74013974,2022,9
Morosidad de Cartera Productiva,BANCOS PRIVADOS GRANDES,1.17009044,2022,9
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS GRANDES,4.0978372300000006,2022,9
Morosidad de Cartera de Consumo,BP AUSTRO,4.89615577,2022,9
Morosidad de Cartera de Vivienda,BP AUSTRO,2.2496045799999997,2022,9
Morosidad de Cartera Productiva,BP AUSTRO,0.59900056,2022,9
Morosidad de Cartera de Microcrédito,BP AUSTRO,12.519094359999999,2022,9
Morosidad de Cartera de Consumo,BP BOLIVARIANO,2.42129473,2022,9
Morosidad de Cartera de Vivienda,BP BOLIVARIANO,2.2158571,2022,9
Morosidad de Cartera Productiva,BP BOLIVARIANO,0.17754064,2022,9
Morosidad de Cartera de Microcrédito,BP BOLIVARIANO,0,2022,9
Morosidad de Cartera de Consumo,BP CITIBANK,0,2022,9
Morosidad de Cartera de Vivienda,BP CITIBANK,0,2022,9
Morosidad de Cartera Productiva,BP CITIBANK,5.699999999999999e-7,2022,9
Morosidad de Cartera de Microcrédito,BP CITIBANK,0,2022,9
Morosidad de Cartera de Consumo,BP DINERS,3.79424141,2022,9
Morosidad de Cartera de Vivienda,BP DINERS,0,2022,9
Morosidad de Cartera Productiva,BP DINERS,2.42339306,2022,9
Morosidad de Cartera de Microcrédito,BP DINERS,0,2022,9
Morosidad de Cartera de Consumo,BP GENERAL RUMIÑAHUI,2.1826113,2022,9
Morosidad de Cartera de Vivienda,BP GENERAL RUMIÑAHUI,1.16400247,2022,9
Morosidad de Cartera Productiva,BP GENERAL RUMIÑAHUI,1.33997638,2022,9
Morosidad de Cartera de Microcrédito,BP GENERAL RUMIÑAHUI,100,2022,9
Morosidad de Cartera de Consumo,BP INTERNACIONAL,3.3966140200000003,2022,9
Morosidad de Cartera de Vivienda,BP INTERNACIONAL,2.4776248599999997,2022,9
Morosidad de Cartera Productiva,BP INTERNACIONAL,0.15264221,2022,9
Morosidad de Cartera de Microcrédito,BP INTERNACIONAL,6.62886441,2022,9
Morosidad de Cartera de Consumo,BP LOJA,2.72035461,2022,9
Morosidad de Cartera de Vivienda,BP LOJA,2.61199418,2022,9
Morosidad de Cartera Productiva,BP LOJA,1.7486958600000002,2022,9
Morosidad de Cartera de Microcrédito,BP LOJA,3.1983629700000002,2022,9
Morosidad de Cartera de Consumo,BP MACHALA,2.4562124300000003,2022,9
Morosidad de Cartera de Vivienda,BP MACHALA,1.7249361099999998,2022,9
Morosidad de Cartera Productiva,BP MACHALA,0.43757937,2022,9
Morosidad de Cartera de Microcrédito,BP MACHALA,4.89939821,2022,9
Morosidad de Cartera de Consumo,BP SOLIDARIO,3.50540691,2022,9
Morosidad de Cartera de Vivienda,BP SOLIDARIO,70.69954319,2022,9
Morosidad de Cartera Productiva,BP SOLIDARIO,0.5922193099999999,2022,9
Morosidad de Cartera de Microcrédito,BP SOLIDARIO,3.1960293799999997,2022,9
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MEDIANOS,3.40076677,2022,9
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MEDIANOS,2.04778589,2022,9
Morosidad de Cartera Productiva,BANCOS PRIVADOS MEDIANOS,0.32450897,2022,9
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MEDIANOS,3.39464876,2022,9
Morosidad de Cartera de Consumo,BP PROCREDIT,2.16815297,2022,9
Morosidad de Cartera de Vivienda,BP PROCREDIT,0.81530457,2022,9
Morosidad de Cartera Productiva,BP PROCREDIT,2.2260198,2022,9
Morosidad de Cartera de Microcrédito,BP PROCREDIT,3.87009118,2022,9
Morosidad de Cartera de Consumo,BP AMAZONAS,4.09802101,2022,9
Morosidad de Cartera de Vivienda,BP AMAZONAS,2.2778e-4,2022,9
Morosidad de Cartera Productiva,BP AMAZONAS,1.09930912,2022,9
Morosidad de Cartera de Microcrédito,BP AMAZONAS,52.4757865,2022,9
Morosidad de Cartera de Consumo,BP COMERCIAL DE MANABI,11.286053279999999,2022,9
Morosidad de Cartera de Vivienda,BP COMERCIAL DE MANABI,0,2022,9
Morosidad de Cartera Productiva,BP COMERCIAL DE MANABI,4.68935401,2022,9
Morosidad de Cartera de Microcrédito,BP COMERCIAL DE MANABI,20.29365904,2022,9
Morosidad de Cartera de Consumo,BP LITORAL,7.19311199,2022,9
Morosidad de Cartera de Vivienda,BP LITORAL,4.65620457,2022,9
Morosidad de Cartera Productiva,BP LITORAL,1.2525142,2022,9
Morosidad de Cartera de Microcrédito,BP LITORAL,7.017449169999999,2022,9
Morosidad de Cartera de Consumo,BP COOPNACIONAL,0.1909051,2022,9
Morosidad de Cartera de Vivienda,BP COOPNACIONAL,0.00322881,2022,9
Morosidad de Cartera Productiva,BP COOPNACIONAL,0,2022,9
Morosidad de Cartera de Microcrédito,BP COOPNACIONAL,0.49655614000000003,2022,9
Morosidad de Cartera de Consumo,BP CAPITAL,4.8304399,2022,9
Morosidad de Cartera de Vivienda,BP CAPITAL,100,2022,9
Morosidad de Cartera Productiva,BP CAPITAL,7.73665794,2022,9
Morosidad de Cartera de Microcrédito,BP CAPITAL,2.53900167,2022,9
Morosidad de Cartera de Consumo,BP FINCA S.A.,11.78013286,2022,9
Morosidad de Cartera de Vivienda,BP FINCA S.A.,0,2022,9
Morosidad de Cartera Productiva,BP FINCA S.A.,0,2022,9
Morosidad de Cartera de Microcrédito,BP FINCA S.A.,12.47797035,2022,9
Morosidad de Cartera de Consumo,BP DELBANK,3.50056709,2022,9
Morosidad de Cartera de Vivienda,BP DELBANK,8.831349300000001,2022,9
Morosidad de Cartera Productiva,BP DELBANK,1.31030391,2022,9
Morosidad de Cartera de Microcrédito,BP DELBANK,8.08236706,2022,9
Morosidad de Cartera de Consumo,BP D-MIRO S.A.,0,2022,9
Morosidad de Cartera de Vivienda,BP D-MIRO S.A.,0,2022,9
Morosidad de Cartera Productiva,BP D-MIRO S.A.,0,2022,9
Morosidad de Cartera de Microcrédito,BP D-MIRO S.A.,11.70835905,2022,9
Morosidad de Cartera de Consumo,BP CODESARROLLO,3.19665243,2022,9
Morosidad de Cartera de Vivienda,BP CODESARROLLO,1.6558892499999998,2022,9
Morosidad de Cartera Productiva,BP CODESARROLLO,0.33943188,2022,9
Morosidad de Cartera de Microcrédito,BP CODESARROLLO,9.9244641,2022,9
Morosidad de Cartera de Consumo,BP VISIONFUND ECUADOR S.A.,1.8330619499999998,2022,9
Morosidad de Cartera de Vivienda,BP VISIONFUND ECUADOR S.A.,0,2022,9
Morosidad de Cartera Productiva,BP VISIONFUND ECUADOR S.A.,0,2022,9
Morosidad de Cartera de Microcrédito,BP VISIONFUND ECUADOR S.A.,4.1724862,2022,9
Morosidad de Cartera de Consumo,BANCOS PRIVADOS PEQUEÑOS,4.58114427,2022,9
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS PEQUEÑOS,1.23718696,2022,9
Morosidad de Cartera Productiva,BANCOS PRIVADOS PEQUEÑOS,1.7870864100000001,2022,9
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS PEQUEÑOS,8.06098138,2022,9
Morosidad de Cartera de Consumo,TOTAL BANCOS PRIVADOS,2.9697413,2022,9
Morosidad de Cartera de Vivienda,TOTAL BANCOS PRIVADOS,3.34218523,2022,9
Morosidad de Cartera Productiva,TOTAL BANCOS PRIVADOS,0.87077787,2022,9
Morosidad de Cartera de Microcrédito,TOTAL BANCOS PRIVADOS,4.54689176,2022,9
Morosidad de Cartera de Consumo,BANCOS PRIVADOS COMERCIALES,3.3966140200000003,2022,9
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS COMERCIALES,2.4776248599999997,2022,9
Morosidad de Cartera Productiva,BANCOS PRIVADOS COMERCIALES,0.13365838,2022,9
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS COMERCIALES,6.62886441,2022,9
Morosidad de Cartera de Consumo,BANCOS PRIVADOS CONSUMO,3.46330179,2022,9
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS CONSUMO,1.1630505500000001,2022,9
Morosidad de Cartera Productiva,BANCOS PRIVADOS CONSUMO,1.9722697500000002,2022,9
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS CONSUMO,7.0184345100000005,2022,9
Morosidad de Cartera de Consumo,BANCOS PRIVADOS VIVIENDA,0,2022,9
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS VIVIENDA,0,2022,9
Morosidad de Cartera Productiva,BANCOS PRIVADOS VIVIENDA,0,2022,9
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS VIVIENDA,0,2022,9
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MICROCRÉDITO,11.70334937,2022,9
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MICROCRÉDITO,0,2022,9
Morosidad de Cartera Productiva,BANCOS PRIVADOS MICROCRÉDITO,0,2022,9
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MICROCRÉDITO,8.690040100000001,2022,9
Morosidad de Cartera de Consumo,BANCA MÚLTIPLE,2.83828038,2022,9
Morosidad de Cartera de Vivienda,BANCA MÚLTIPLE,3.5166797,2022,9
Morosidad de Cartera Productiva,BANCA MÚLTIPLE,0.99770313,2022,9
Morosidad de Cartera de Microcrédito,BANCA MÚLTIPLE,4.1713882799999995,2022,9
Morosidad de Cartera de Consumo,BP GUAYAQUIL,1.74868481,2022,10
Morosidad de Cartera de Vivienda,BP GUAYAQUIL,1.07647444,2022,10
Morosidad de Cartera Productiva,BP GUAYAQUIL,1.05862308,2022,10
Morosidad de Cartera de Microcrédito,BP GUAYAQUIL,2.68268085,2022,10
Morosidad de Cartera de Consumo,BP PACIFICO,4.0074246,2022,10
Morosidad de Cartera de Vivienda,BP PACIFICO,5.64469696,2022,10
Morosidad de Cartera Productiva,BP PACIFICO,1.84067689,2022,10
Morosidad de Cartera de Microcrédito,BP PACIFICO,25.489666760000002,2022,10
Morosidad de Cartera de Consumo,BP PICHINCHA,2.39734146,2022,10
Morosidad de Cartera de Vivienda,BP PICHINCHA,4.1057928,2022,10
Morosidad de Cartera Productiva,BP PICHINCHA,1.6137869900000001,2022,10
Morosidad de Cartera de Microcrédito,BP PICHINCHA,4.25116223,2022,10
Morosidad de Cartera de Consumo,BP PRODUBANCO,3.5638901799999996,2022,10
Morosidad de Cartera de Vivienda,BP PRODUBANCO,2.75413857,2022,10
Morosidad de Cartera Productiva,BP PRODUBANCO,0.61723737,2022,10
Morosidad de Cartera de Microcrédito,BP PRODUBANCO,3.7946185299999997,2022,10
Morosidad de Cartera de Consumo,BANCOS PRIVADOS GRANDES,2.83063677,2022,10
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS GRANDES,3.89589627,2022,10
Morosidad de Cartera Productiva,BANCOS PRIVADOS GRANDES,1.25551029,2022,10
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS GRANDES,4.06213641,2022,10
Morosidad de Cartera de Consumo,BP AUSTRO,5.33984694,2022,10
Morosidad de Cartera de Vivienda,BP AUSTRO,1.98684362,2022,10
Morosidad de Cartera Productiva,BP AUSTRO,0.41119230999999995,2022,10
Morosidad de Cartera de Microcrédito,BP AUSTRO,12.66689647,2022,10
Morosidad de Cartera de Consumo,BP BOLIVARIANO,2.59978163,2022,10
Morosidad de Cartera de Vivienda,BP BOLIVARIANO,2.23582133,2022,10
Morosidad de Cartera Productiva,BP BOLIVARIANO,0.18076124,2022,10
Morosidad de Cartera de Microcrédito,BP BOLIVARIANO,0,2022,10
Morosidad de Cartera de Consumo,BP CITIBANK,0,2022,10
Morosidad de Cartera de Vivienda,BP CITIBANK,0,2022,10
Morosidad de Cartera Productiva,BP CITIBANK,5.599999999999999e-7,2022,10
Morosidad de Cartera de Microcrédito,BP CITIBANK,0,2022,10
Morosidad de Cartera de Consumo,BP DINERS,3.91228212,2022,10
Morosidad de Cartera de Vivienda,BP DINERS,0,2022,10
Morosidad de Cartera Productiva,BP DINERS,2.4130477800000003,2022,10
Morosidad de Cartera de Microcrédito,BP DINERS,0,2022,10
Morosidad de Cartera de Consumo,BP GENERAL RUMIÑAHUI,2.37834097,2022,10
Morosidad de Cartera de Vivienda,BP GENERAL RUMIÑAHUI,2.83695269,2022,10
Morosidad de Cartera Productiva,BP GENERAL RUMIÑAHUI,1.8694391000000001,2022,10
Morosidad de Cartera de Microcrédito,BP GENERAL RUMIÑAHUI,100,2022,10
Morosidad de Cartera de Consumo,BP INTERNACIONAL,3.57381552,2022,10
Morosidad de Cartera de Vivienda,BP INTERNACIONAL,2.43890766,2022,10
Morosidad de Cartera Productiva,BP INTERNACIONAL,0.16862596000000002,2022,10
Morosidad de Cartera de Microcrédito,BP INTERNACIONAL,8.12596462,2022,10
Morosidad de Cartera de Consumo,BP LOJA,2.86570245,2022,10
Morosidad de Cartera de Vivienda,BP LOJA,2.44132445,2022,10
Morosidad de Cartera Productiva,BP LOJA,1.43516571,2022,10
Morosidad de Cartera de Microcrédito,BP LOJA,3.33540783,2022,10
Morosidad de Cartera de Consumo,BP MACHALA,2.4706162899999997,2022,10
Morosidad de Cartera de Vivienda,BP MACHALA,1.74315278,2022,10
Morosidad de Cartera Productiva,BP MACHALA,0.55826159,2022,10
Morosidad de Cartera de Microcrédito,BP MACHALA,4.54089322,2022,10
Morosidad de Cartera de Consumo,BP SOLIDARIO,3.63868471,2022,10
Morosidad de Cartera de Vivienda,BP SOLIDARIO,70.48768168000001,2022,10
Morosidad de Cartera Productiva,BP SOLIDARIO,0.56814073,2022,10
Morosidad de Cartera de Microcrédito,BP SOLIDARIO,3.2101029199999997,2022,10
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MEDIANOS,3.5786867,2022,10
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MEDIANOS,2.39950616,2022,10
Morosidad de Cartera Productiva,BANCOS PRIVADOS MEDIANOS,0.31716904,2022,10
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MEDIANOS,3.43464948,2022,10
Morosidad de Cartera de Consumo,BP PROCREDIT,2.30117039,2022,10
Morosidad de Cartera de Vivienda,BP PROCREDIT,0.7832221199999999,2022,10
Morosidad de Cartera Productiva,BP PROCREDIT,2.41173956,2022,10
Morosidad de Cartera de Microcrédito,BP PROCREDIT,3.88829079,2022,10
Morosidad de Cartera de Consumo,BP AMAZONAS,3.97164944,2022,10
Morosidad de Cartera de Vivienda,BP AMAZONAS,2.0644999999999998e-4,2022,10
Morosidad de Cartera Productiva,BP AMAZONAS,1.0327364,2022,10
Morosidad de Cartera de Microcrédito,BP AMAZONAS,54.871040390000005,2022,10
Morosidad de Cartera de Consumo,BP COMERCIAL DE MANABI,14.252011279999998,2022,10
Morosidad de Cartera de Vivienda,BP COMERCIAL DE MANABI,0,2022,10
Morosidad de Cartera Productiva,BP COMERCIAL DE MANABI,9.69891979,2022,10
Morosidad de Cartera de Microcrédito,BP COMERCIAL DE MANABI,21.161018770000002,2022,10
Morosidad de Cartera de Consumo,BP LITORAL,8.329620610000001,2022,10
Morosidad de Cartera de Vivienda,BP LITORAL,4.59474539,2022,10
Morosidad de Cartera Productiva,BP LITORAL,0.62344927000000006,2022,10
Morosidad de Cartera de Microcrédito,BP LITORAL,9.941960230000001,2022,10
Morosidad de Cartera de Consumo,BP COOPNACIONAL,0.20414980000000002,2022,10
Morosidad de Cartera de Vivienda,BP COOPNACIONAL,0.00330953,2022,10
Morosidad de Cartera Productiva,BP COOPNACIONAL,0,2022,10
Morosidad de Cartera de Microcrédito,BP COOPNACIONAL,0.52047821,2022,10
Morosidad de Cartera de Consumo,BP CAPITAL,5.81254197,2022,10
Morosidad de Cartera de Vivienda,BP CAPITAL,100,2022,10
Morosidad de Cartera Productiva,BP CAPITAL,4.55677646,2022,10
Morosidad de Cartera de Microcrédito,BP CAPITAL,2.47443628,2022,10
Morosidad de Cartera de Consumo,BP FINCA S.A.,11.0333086,2022,10
Morosidad de Cartera de Vivienda,BP FINCA S.A.,0,2022,10
Morosidad de Cartera Productiva,BP FINCA S.A.,0,2022,10
Morosidad de Cartera de Microcrédito,BP FINCA S.A.,11.41326547,2022,10
Morosidad de Cartera de Consumo,BP DELBANK,3.11387855,2022,10
Morosidad de Cartera de Vivienda,BP DELBANK,7.04966359,2022,10
Morosidad de Cartera Productiva,BP DELBANK,2.00962206,2022,10
Morosidad de Cartera de Microcrédito,BP DELBANK,8.39964782,2022,10
Morosidad de Cartera de Consumo,BP D-MIRO S.A.,0,2022,10
Morosidad de Cartera de Vivienda,BP D-MIRO S.A.,0,2022,10
Morosidad de Cartera Productiva,BP D-MIRO S.A.,0,2022,10
Morosidad de Cartera de Microcrédito,BP D-MIRO S.A.,12.465921380000001,2022,10
Morosidad de Cartera de Consumo,BP CODESARROLLO,3.58855021,2022,10
Morosidad de Cartera de Vivienda,BP CODESARROLLO,1.9526914400000002,2022,10
Morosidad de Cartera Productiva,BP CODESARROLLO,0.353352,2022,10
Morosidad de Cartera de Microcrédito,BP CODESARROLLO,11.086639719999999,2022,10
Morosidad de Cartera de Consumo,BP VISIONFUND ECUADOR S.A.,16.02730459,2022,10
Morosidad de Cartera de Vivienda,BP VISIONFUND ECUADOR S.A.,0,2022,10
Morosidad de Cartera Productiva,BP VISIONFUND ECUADOR S.A.,0,2022,10
Morosidad de Cartera de Microcrédito,BP VISIONFUND ECUADOR S.A.,4.14543857,2022,10
Morosidad de Cartera de Consumo,BANCOS PRIVADOS PEQUEÑOS,4.9256636700000005,2022,10
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS PEQUEÑOS,1.2420974200000001,2022,10
Morosidad de Cartera Productiva,BANCOS PRIVADOS PEQUEÑOS,2.05499084,2022,10
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS PEQUEÑOS,8.27971933,2022,10
Morosidad de Cartera de Consumo,TOTAL BANCOS PRIVADOS,3.1223121799999998,2022,10
Morosidad de Cartera de Vivienda,TOTAL BANCOS PRIVADOS,3.5312450500000003,2022,10
Morosidad de Cartera Productiva,TOTAL BANCOS PRIVADOS,0.9259757599999999,2022,10
Morosidad de Cartera de Microcrédito,TOTAL BANCOS PRIVADOS,4.5517905999999995,2022,10
Morosidad de Cartera de Consumo,BANCOS PRIVADOS COMERCIALES,3.57381552,2022,10
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS COMERCIALES,2.43890766,2022,10
Morosidad de Cartera Productiva,BANCOS PRIVADOS COMERCIALES,0.14777554,2022,10
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS COMERCIALES,8.12596462,2022,10
Morosidad de Cartera de Consumo,BANCOS PRIVADOS CONSUMO,3.60222147,2022,10
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS CONSUMO,2.83010738,2022,10
Morosidad de Cartera Productiva,BANCOS PRIVADOS CONSUMO,2.14615648,2022,10
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS CONSUMO,9.94287693,2022,10
Morosidad de Cartera de Consumo,BANCOS PRIVADOS VIVIENDA,0,2022,10
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS VIVIENDA,0,2022,10
Morosidad de Cartera Productiva,BANCOS PRIVADOS VIVIENDA,0,2022,10
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS VIVIENDA,0,2022,10
Morosidad de Cartera de Consumo,BANCOS PRIVADOS MICROCRÉDITO,11.071007569999999,2022,10
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS MICROCRÉDITO,0,2022,10
Morosidad de Cartera Productiva,BANCOS PRIVADOS MICROCRÉDITO,0,2022,10
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS MICROCRÉDITO,8.63879472,2022,10
Morosidad de Cartera de Consumo,BANCA MÚLTIPLE,2.99434238,2022,10
Morosidad de Cartera de Vivienda,BANCA MÚLTIPLE,3.6380708900000003,2022,10
Morosidad de Cartera Productiva,BANCA MÚLTIPLE,1.06153673,2022,10
Morosidad de Cartera de Microcrédito,BANCA MÚLTIPLE,4.182102179999999,2022,10
Morosidad de Cartera de Consumo,BP GUAYAQUIL,1.8717701900000001,2022,11
Morosidad de Cartera de Vivienda,BP GUAYAQUIL,1.03048374,2022,11
Morosidad de Cartera Productiva,BP GUAYAQUIL,1.15807697,2022,11
Morosidad de Cartera de Microcrédito,BP GUAYAQUIL,2.67909855,2022,11
Morosidad de Cartera de Consumo,BP PACIFICO,4.27645324,2022,11
Morosidad de Cartera de Vivienda,BP PACIFICO,5.26311798,2022,11
Morosidad de Cartera Productiva,BP PACIFICO,3.9227472999999997,2022,11
Morosidad de Cartera de Microcrédito,BP PACIFICO,25.24088446,2022,11
Morosidad de Cartera de Consumo,BP PICHINCHA,2.46199462,2022,11
Morosidad de Cartera de Vivienda,BP PICHINCHA,4.19850399,2022,11
Morosidad de Cartera Productiva,BP PICHINCHA,1.5446225,2022,11
Morosidad de Cartera de Microcrédito,BP PICHINCHA,4.22775104,2022,11
Morosidad de Cartera de Consumo,BP PRODUBANCO,3.6078827199999997,2022,11
Morosidad de Cartera de Vivienda,BP PRODUBANCO,3.07704165,2022,11
Morosidad de Cartera Productiva,BP PRODUBANCO,0.79689333,2022,11
Morosidad de Cartera de Microcrédito,BP PRODUBANCO,3.98104434,2022,11
Morosidad de Cartera de Consumo,BANCOS PRIVADOS GRANDES,2.95282914,2022,11
Morosidad de Cartera de Vivienda,BANCOS PRIVADOS GRANDES,3.8852987,2022,11
Morosidad de Cartera Productiva,BANCOS PRIVADOS GRANDES,1.6014723599999998,2022,11
Morosidad de Cartera de Microcrédito,BANCOS PRIVADOS GRANDES,4.03883944,2022,11
Morosidad de Cartera de Consumo,BP AUSTRO,5.3698606,2022,11
Morosidad de Cartera de Vivienda,BP AUSTRO,2.0762696800000002,2022,11
Morosidad de Cartera Productiva,BP AUSTRO,0.54061895,2022,11
Morosidad de Cartera de Microcrédito,BP AUSTRO,13.68464019,2022,11
Morosidad de Cartera de Consumo,BP BOLIVARIANO,2.7069304400000003,2022,11
Morosidad de Cartera de Vivienda,BP BOLIVARIANO,2.10247106,2022,11
Morosidad de Cartera Productiva,BP BOLIVARIANO,0.19080933,2022,11
Morosidad de Cartera de Microcrédito,BP BOLIVARIANO,0,2022,11
Morosidad de Cartera de Consumo,BP CITIBANK,0,2022,11
Morosidad de Cartera de Vivienda,BP CITIBANK,0,2022,11
Morosidad de Cartera Productiva,BP CITIBANK,5.499999999999999e-7,2022,11
Morosidad de Cartera de Microcrédito,BP CITIBANK,0,2022,11
Morosidad de Cartera de Consumo,BP DINERS,4.05703982,2022,11
Morosidad de Cartera de Vivienda,BP DINERS,0,2022,11
Morosidad de Cartera Productiva,BP DINERS,2.3970357399999997,2022,11
Morosidad de Cartera de Microcrédito,BP DINERS,0,2022,11
Morosidad de Cartera de Consumo,BP GENERAL RUMIÑAHUI,2.52631034,2022,11
Morosidad de Cartera de Vivienda,BP GENERAL RUMIÑAHUI,2.27781971,2022,11
Morosidad de Cartera Productiva,BP GENERAL RUMIÑAHUI,1.8747359000000001,2022,11
Morosidad de Cartera de Microcrédito,BP GENERAL RUMIÑAHUI,100,2022,11
Morosidad de Cartera de Consumo,BP INTERNACIONAL,3.93929666,2022,11
Morosidad de Cartera de Vivienda,BP INTERNACIONAL,1.9992059699999998,2022,11
Morosidad de Cartera Productiva,BP INTERNACIONAL,0.14714046,2022,11
Morosidad de Cartera de Microcrédito,BP INTERNACIONAL,8.24312498,2022,11
Morosidad de Cartera de Consumo,BP LOJA,3.3788,2022,11
Morosidad de Cartera de Vivienda,BP LOJA,2.21382776,2022,11
Morosidad de Cartera Productiva,BP LOJA,1.4392700600000001,2022,11
Morosidad de Cartera de Microcrédito,BP LOJA,3.6161103,2022,11
Morosidad de Cartera de Consumo,BP MACHALA,2.39383188,2022,11
Morosidad de Cartera de Vivienda,BP MACHALA,2.27641648,2022,11
Morosidad de Cartera Productiva,BP MACHALA,0.36023974,2022,11
Morosidad de Cartera de Microcrédito,BP MACHALA,4.29496875,2022,11
